mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlknn__k,param_mlknn__s,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
13.289812445640564,0.038892149925231934,10.731127142906189,0.3066812753677368,6,0.5,"{'mlknn__k': 6, 'mlknn__s': 0.5}",0.709702062643239,0.7090051718892607,0.7093536172662498,0.00034844537698913713,3,0.7939032471835652,0.7961351231745095,0.7950191851790374,0.0011159379954721604
13.234718203544617,0.06393539905548096,10.947900414466858,0.20279204845428467,6,1.0,"{'mlknn__k': 6, 'mlknn__s': 1.0}",0.7104858548585485,0.7093581055356736,0.7099219801971111,0.0005638746614374801,1,0.7920249036466054,0.7958068802598555,0.7939158919532304,0.001890988306625041
13.233551025390625,0.005997657775878906,10.080631971359253,0.0004916191101074219,6,1.5,"{'mlknn__k': 6, 'mlknn__s': 1.5}",0.7099707196794576,0.7087970727245007,0.7093838962019792,0.0005868234774784598,2,0.7903273809523809,0.7946137910624446,0.7924705860074127,0.0021432050550318493
13.335872888565063,0.23119401931762695,10.449367880821228,0.21038949489593506,6,2.0,"{'mlknn__k': 6, 'mlknn__s': 2.0}",0.7095282146160962,0.7087423312883435,0.7091352729522198,0.0003929416638763228,4,0.7894854419539803,0.7909612946528451,0.7902233683034128,0.0007379263494324273
12.859511733055115,0.023480534553527832,10.159248113632202,0.2558012008666992,8,0.5,"{'mlknn__k': 8, 'mlknn__s': 0.5}",0.7124732497707124,0.7022666154437188,0.7073699326072156,0.005103317163496768,6,0.780495034830295,0.7764688226907781,0.7784819287605366,0.0020131060697584635
12.851614832878113,0.1802283525466919,10.272622466087341,0.2513035535812378,8,1.0,"{'mlknn__k': 8, 'mlknn__s': 1.0}",0.7118383652147192,0.7029733477122169,0.707405856463468,0.004432508751251174,5,0.7788877292381094,0.775445723313022,0.7771667262755657,0.0017210029625437384
13.145995736122131,0.00951993465423584,9.989407300949097,0.11386251449584961,8,1.5,"{'mlknn__k': 8, 'mlknn__s': 1.5}",0.7110665226115142,0.7011583011583011,0.7061124118849076,0.004954110726606509,7,0.7769461077844312,0.7731422104866089,0.77504415913552,0.0019019486489111337
13.06371808052063,0.07495427131652832,10.158191919326782,0.08791613578796387,8,2.0,"{'mlknn__k': 8, 'mlknn__s': 2.0}",0.7081384471468662,0.6967480939785279,0.7024432705626971,0.0056951765841691815,8,0.7711408887879476,0.7692307692307693,0.7701858290093584,0.0009550597785891735
14.34743046760559,0.4785895347595215,10.742658019065857,0.07698285579681396,10,0.5,"{'mlknn__k': 10, 'mlknn__s': 0.5}",0.7065377176015473,0.698117592377411,0.7023276549894791,0.004210062612068133,9,0.7684558712975492,0.7679612385494738,0.7682085549235116,0.00024731637403768714
12.812332034111023,0.09344398975372314,10.159119367599487,0.14292073249816895,10,1.0,"{'mlknn__k': 10, 'mlknn__s': 1.0}",0.7066344429718563,0.6977611940298507,0.7021978185008535,0.0044366244710027924,10,0.765402124430956,0.7662456247146552,0.7658238745728057,0.00042175014184958615
14.37411904335022,0.15838837623596191,10.234753012657166,0.1173931360244751,10,1.5,"{'mlknn__k': 10, 'mlknn__s': 1.5}",0.7039298575230938,0.6947137941820457,0.6993218258525697,0.004608031670524038,11,0.76242081965962,0.762313289927231,0.7623670547934256,5.37648661945167e-05
14.104315638542175,0.10839211940765381,10.560523986816406,0.12129783630371094,10,2.0,"{'mlknn__k': 10, 'mlknn__s': 2.0}",0.7020908662160037,0.691863683086898,0.6969772746514509,0.005113591564552822,13,0.757578083032768,0.7568864128752708,0.7572322479540194,0.00034583507874857977
13.317238450050354,0.23576271533966064,10.226600170135498,0.05750632286071777,12,0.5,"{'mlknn__k': 12, 'mlknn__s': 0.5}",0.7008303677342823,0.6941543257989088,0.6974923467665956,0.003338020967686761,12,0.7564535955746774,0.7590260285474392,0.7577398120610583,0.0012862164863808867
13.436725497245789,0.08148324489593506,10.23955500125885,0.0425339937210083,12,1.0,"{'mlknn__k': 12, 'mlknn__s': 1.0}",0.6978601085915044,0.69379115710254,0.6958256328470223,0.002034475744482178,14,0.7522921522921523,0.7555829354689666,0.7539375438805594,0.0016453915884071524
13.621206521987915,0.44360923767089844,10.243172764778137,0.28777849674224854,12,1.5,"{'mlknn__k': 12, 'mlknn__s': 1.5}",0.6948130277442702,0.6911151333910442,0.6929640805676572,0.0018489471766129917,15,0.7473972602739727,0.7508712150545961,0.7491342376642844,0.0017369773903117003
13.854523181915283,0.6298496723175049,10.222062468528748,0.08697330951690674,12,2.0,"{'mlknn__k': 12, 'mlknn__s': 2.0}",0.6936565656565657,0.6892512268481873,0.6914538962523765,0.002202669404189228,16,0.7425149700598801,0.7470574479694443,0.7447862090146622,0.0022712389547820955
